ID,Name,Elo
843,Florida State,454.3523059492744
844,Nicholls State,332.76434052718844
845,North Carolina Wesleyan,385.59660278766063
846,William Jewell,391.8272150111334
847,Saint Mary's (MN),391.8158257405153
848,Fort Valley State,373.8152861856884
849,Texas College,391.7777900228932
850,Louisiana State-Alexandria,398.69810641866326
851,Pacific Lutheran,391.82247426150695
852,New Mexico Highlands,386.3125428946408
853,Texas State,391.0467182509743
854,Texas-Tyler,392.0
855,Voorhees,383.07858571131874
856,Detroit Mercy,416.5216481184288
857,Central State (OH),392.0
858,Texas Wesleyan,391.7893265612436
859,Fairleigh Dickinson-Florham,391.9061668909684
860,Hiram,393.11282312734113
861,Florida Memorial,382.52146464849056
862,Long Island University,389.4606118896511
863,La Roche,390.8053198660338
864,Molloy,392.8578558303008
865,Dickinson State (ND),392.1841742594847
866,Saint Joseph's (IN),392.7839984617047
867,Washington Adventist,378.2164140827331
868,Middle Tennessee,492.7838395127082
869,Colorado Christian,391.87662885345264
870,Wentworth,393.682634813666
871,Adams State,384.33521913583127
872,St. Thomas (TX),382.8916319796572
873,Westminster,391.89246257017663
874,Mount Saint Vincent,391.805114090673
875,Marian,392.9356573394472
876,Kenyon,391.8497019043775
877,Queens (NY),390.5737038196533
878,Warner Southern,407.8158257405153
879,Black Hills State,392.4660415335884
880,Valley City State,382.337937510545
881,Roanoke,407.6815742157428
882,Indiana-Kokomo,379.3991290044166
883,Mississippi College,391.66805560391936
884,Cal State Monterey Bay,391.661666481818
885,Grace Bible,391.6292665741338
886,Indiana-Northwest,384.8842470493603
887,Johnson & Wales (NC),366.7471121652963
888,Centenary (LA),383.7636608702492
889,Thomas University,370.907914498915
890,Goldey-Beacom,383.5795050651088
891,Belmont Abbey,383.2887354798
892,Pensacola Christian,390.64628687056313
893,Mobile,391.8158257405153
894,Trinity Christian,388.30596672651166
895,Antelope Valley,360.1996937187397
896,Alcorn State,390.8506736884079
897,Emmanuel,392.1841742594847
898,Trinity International (IL),384.74291160661966
899,Embry-Riddle Aeronautical University,392.3514319068603
900,Union (TN),392.363921505828
901,Texas A&M-Kingsville,391.6806848469241
902,Siena Heights,392.0142952024751
903,Florida College,390.1613806618733
904,Medgar Evers,391.3514496736071
905,Emporia State,392.0408192976791
906,Bob Jones University,390.1097049608192
907,SUNY-Oneonta,391.9213179153776
908,Central Pennsylvania College,353.1811620567394
909,Kentucky State,390.4822296422199
910,Carroll,386.5837107923037
911,Linfield,391.35740950531294
912,Louisiana State-Shreveport,386.5462651812115
913,Minnesota-Duluth,391.4728980710614
914,Notre Dame (CA),390.5815244390119
915,Rochester (MI),375.94019844571625
916,St. Edward's,382.7357925214222
917,William Carey,407.65036833921033
918,Chestnut Hill,391.86741466405886
919,Penn State-Harrisburg,391.37651233999
920,Michigan-Dearborn,392.0176404368223
921,Concordia (OR),391.9519075091399
922,South Dakota School of Mines,392.01983974712255
923,Mt. St. Joseph,391.74837370805176
924,Cal State Los Angeles,392.391602631123
925,Roosevelt,384.7180902827111
926,East Mennonite,392.6118359392637
927,Dubuque,395.4838857436907
928,Tabor College,393.1713532756734
929,Gallaudet,390.5569938415512
930,Thomas More,392.5121771187099
931,Lincoln,391.9857497777463
932,Alaska-Anchorage,390.5853615807045
933,William Woods,391.3524990951551
934,Cincinnati-Clermont,391.1521420140806
935,Farmingdale State,393.4113892174688
936,Staten Island,390.4221057336707
937,Multnomah,384.49345968638215
938,Denison,394.7754085636432
939,Madonna,392.2031936676568
940,Maine-Fort Kent,393.1784136669175
941,Texas-Permian Basin,407.25391205690977
942,Wiley,407.8175078790033
943,Paul Quinn,392.4035246801964
944,Selma University,388.1973349069991
945,Waldorf,389.9014656341323
946,Cal State Dominguez Hills,392.4579593439208
947,Wayne State (NE),392.8344776484898
948,Bethesda University (CA),373.5216322835514
949,Mercy,391.6383519971612
950,Silver Lake,392.7388679918366
951,Fort Lewis,392.7022923247979
952,Kentucky Christian,394.1573806958132
953,Dallas Christian,392.90420918660936
954,Master's,392.72332190626537
955,Sul Ross State,384.5785237123147
956,Angelo State,391.50528927884056
957,Biola,392.25479043808537
958,Worcester State,393.0327253048406
959,Henderson State,392.2725847628989
960,Tennessee Wesleyan,387.52036162144327
961,John Brown,393.46957198470574
962,York (PA),391.1372594872177
963,Arkansas-Fort Smith,392.404789023037
964,Utica,391.2801819370837
965,Cumberland,390.9345857389477
966,North Greenville,383.582455969066
967,Coastal Georgia,393.8258704705004
968,Williams Baptist,390.5719116886422
969,Arkansas-Monticello,391.386638223976
970,Blue Mountain College,373.48537990646895
971,Tampa,391.9607036134453
972,Arlington Baptist,391.3342203591807
973,Hawaii Pacific,393.7406990288995
974,Wesley,391.9122889913521
975,Judson,386.1088162477677
976,Virginia Wise,394.1574521294178
977,Le Tourneau,391.6591350065801
978,Saint Martin's,395.77573951597066
979,Columbia International,391.5826747908381
980,Ohio Dominican,391.3765460708792
981,Geneva,391.6818429449178
982,East Central,390.66481357025447
983,Albany State (GA),389.9393489912184
984,Hardin-Simmons,394.887983240444
985,Bluefield (WV),391.1069811356647
986,Illinois-Springfield,391.651478936369
987,Northwest Indian College,391.55085152478506
988,Maryville (MO),389.2822254668753
989,Mary Washington,393.3140257374829
990,New Hope Christian,391.662963195675
991,Ursinus,391.81236554277785
992,Missouri Valley,391.1991773064058
993,Fisher College,392.33770580105335
994,Rio Grande,385.0137433610722
995,Life Pacific,383.6955626659587
996,Wisconsin-Superior,392.2229436153394
997,Montana Western,392.8221047679114
998,Johnson & Wales,392.2878456746336
999,Purdue Calumet,390.7870327050413
1000,Widener,390.886995015666
1001,College of Idaho,395.044987302901
1002,Cairn,389.7356373432632
1003,Methodist,393.8861677580746
1004,Western Oregon,395.2758596255873
1005,Southeastern Oklahoma,391.0409871240429
1006,St. Andrews,391.4325693997124
1007,Regis,392.3506063222407
1008,Cedarville,391.57023358789405
1009,Western State,392.4650240874694
1010,Arizona Christian,392.2621336196052
1011,Bridgewater (VA),391.6232448538629
1012,Francis Marion,394.14291999040256
1013,Lees-McRae,390.78109051993886
1014,Westminster (MO),390.4778619717323
1015,Trevecca Nazarene,392.5741662197627
1016,Lourdes,392.0211370445333
1017,Boyce,392.0793805304252
1018,Point Loma Nazarene,391.8740441282429
1019,Cal State East Bay,391.8400947018096
1020,Purdue North Central,393.3354070442724
1021,Ryerson,393.68060491808245
1022,Pine Manor,391.42078323445867
1023,Bryn Athyn,393.44983498269016
1024,Cheyney,389.98878090088
1025,St. Ambrose,391.5767872685018
1026,Northern New Mexico,393.40352207948615
1027,Benedictine (AZ),394.227149977703
1028,Bowie State,396.3403396809392
1029,St. Catharine,392.5098431220631
1030,York (NE),391.9474879347173
