ID,Name,Elo
18,Michigan St,492.5300153156322
162,IPFW,492.4928191216996
291,North Florida,492.02659177986106
754,Brigham Young,490.44763119733017
407,Vanderbilt,490.3924908692609
361,WI Green Bay,490.1265080905754
211,New Mexico St,488.4405057832423
305,Belmont,488.35691391111
337,Montana,488.1169306167168
190,C Michigan,487.0223974953992
269,N Dakota St,486.8629984692206
372,Michigan,486.34558363460417
672,New Mexico State,485.96267782780734
768,Iowa State,485.6537190248619
44,Colorado,485.1587525841852
837,East Tennessee State,485.0247387291874
246,Coastal Car,484.0934715953066
221,William & Mary,483.0656254570054
771,Albany (NY),482.8657668374048
715,Green Bay,482.2848689772555
281,Mississippi,481.93060285423934
300,Ohio St,481.5280939149901
788,George Washington,480.3885299913701
249,S Dakota St,478.56539537227417
400,Arkansas,478.4357356576752
181,James Madison,477.6873274784861
245,Oakland,477.6254434418524
288,Syracuse,475.4235477058404
840,Ohio State,474.66248620063607
27,Ga Southern,474.3234444265423
359,LSU,474.0814204703855
699,Southern California,473.88796691621496
352,St Francis NY,472.008723237096
118,UTEP,471.6477042369862
260,Houston,470.069705327925
687,Wright State,469.5895020302647
236,St John's,469.0528221810135
80,St Mary's CA,468.8984334185963
797,Oregon State,468.8953501673317
78,Alabama,468.807581579703
383,Illinois St,468.3779765982306
708,North Carolina-Asheville,465.6923457993135
296,Rhode Island,465.6162685353507
818,Texas-Arlington,465.1788255219611
88,UC Irvine,464.5870439916144
831,Long Beach State,463.6217718532545
309,Columbia,463.4636699869204
137,TX Southern,463.3374783643191
349,FL Gulf Coast,463.1798282010538
342,Vermont,463.0762441815264
762,Louisiana State,461.6015171272661
125,Hampton,461.4158172230369
764,Louisiana-Monroe,460.0076857472649
316,SC Upstate,459.6439964448679
323,Kent,459.4601759484164
702,Southern Illinois,458.5339368777581
85,Wofford,458.4967269179389
184,Miami FL,458.439681264612
388,Northeastern,457.6196295517855
182,NC State,456.2140252371634
24,Incarnate Word,455.8562345406394
345,Ohio,455.52699644469874
220,Florida,454.6971095071453
843,Florida State,454.3523059492744
438,Memphis,453.9320446846069
314,Harvard,453.7288232359695
662,Boise State,453.4216850358438
284,G Washington,453.2722450165385
156,Pepperdine,453.2538501565724
351,Georgetown,452.42046701742674
195,New Hampshire,451.1297868572775
334,ULM,451.0875885877849
4,Texas Tech,450.9022631882783
280,Charleston So,450.66680195638986
96,Washington,450.5255338547333
664,Morehead State,449.988716937973
243,Santa Barbara,449.3069570201158
676,UC-Santa Barbara,449.2684315102365
131,CS Sacramento,448.72764438592185
84,Stanford,448.02749773506446
75,Northwestern LA,448.0157229923472
378,Bowling Green,447.6520283470689
76,Northwestern,446.5780075016808
126,Marquette,446.5018300088783
186,Georgia Tech,446.2849331483935
302,E Kentucky,445.3550535278509
717,Coastal Carolina,445.2516002112068
775,Tennessee State,445.19922759465527
202,E Michigan,444.90082788710737
60,TAM C. Christi,444.5159446220621
366,W Kentucky,443.2150363420718
398,W Michigan,443.1208728141843
86,UCLA,442.85250907789367
654,Illinois State,442.4811148064437
806,Florida Gulf Coast,442.4357808606898
192,Clemson,441.3966613287788
731,Milwaukee,441.2280008467194
745,Southern,440.9920057123042
70,ULL,440.859506229977
645,Northern Illinois,440.68452356978094
835,Kent State,440.2577407061959
746,North Dakota State,440.0973532148959
335,UAB,439.7762271043249
170,Bucknell,439.07921964599456
237,NJIT,438.7841932841992
103,Lehigh,438.5798702581408
188,Virginia Tech,436.97198788768753
138,Idaho,436.9330282125659
16,Alabama St,436.7065101498183
360,Gardner Webb,436.0182074359656
254,Richmond,435.4508900626138
8,Loyola-Chicago,434.7030573417727
132,Utah St,434.4446535295261
256,Oklahoma St,433.5400911649375
677,Nebraska-Omaha,433.0887309836013
727,Eastern Michigan,432.0154608249549
169,Cleveland St,431.6232086802795
127,TN Martin,430.6849400895378
330,St Bonaventure,430.68405987947375
649,Tennessee-Martin,430.2937383173888
12,Norfolk St,429.841891453552
354,UNC Wilmington,429.1101242391277
735,Central Michigan,428.1888874209304
753,Ball State,426.9887121135103
167,Siena,426.8189060625564
255,Radford,426.27475001282585
680,Nevada-Las Vegas,426.1278535597771
402,Toledo,425.9609926258077
239,Wagner,425.8868462382869
142,Arizona St,425.3490055811743
36,Creighton,424.8456874820503
766,Kansas State,424.4569740280775
355,Florida St,424.31262566259255
719,South Carolina State,423.6202095771554
810,Western Kentucky,423.5119349418613
755,Boston University,423.4246518009064
206,MTSU,422.7889187091105
679,Texas Southern,422.5520411763942
814,Sam Houston State,422.40145227612834
146,California,422.2721997606598
26,Illinois,422.08808229307
815,Texas-El Paso,421.91748332068425
683,Fairleigh Dickinson,421.5420548379663
760,Louisiana-Lafayette,421.3523020848943
92,UNLV,421.0435615418059
294,Mercer,420.4666894713821
799,Penn State,420.0307052149691
104,Tennessee Tech,419.9453538065428
724,Western Carolina,419.32738491720414
15,E Illinois,419.0316438716961
189,MD E Shore,418.8619402706897
223,Monmouth NJ,418.7132603707856
79,Towson,418.3813379744577
671,North Carolina State,417.415147701646
807,Colorado State,417.3635822640472
270,TCU,416.7634298144188
856,Detroit Mercy,416.5216481184288
298,Penn St,415.3490319862249
718,College of Charleston,415.2635006564876
663,Murray State,415.1511257398233
144,Oregon St,414.7873201173138
403,Wyoming,413.8110625337079
93,Morehead St,412.8058542980623
744,Arizona State,412.5730966688802
692,Utah State,410.2341903400476
152,New Mexico,409.53117703678345
208,Army,409.112603146151
595,Ferris St,408.6749155402011
21,Southern Univ,408.45662352508975
560,SE Oklahoma,408.42027898044046
942,Wiley,407.8175078790033
878,Warner Southern,407.8158257405153
538,Univ Sciences,407.6889566070936
881,Roanoke,407.6815742157428
917,William Carey,407.65036833921033
941,Texas-Permian Basin,407.25391205690977
801,Norfolk State,406.8903890913725
555,Caldwell,406.7816142090935
613,Concordia AL,406.53830669624585
673,Houston Baptist,406.1628140494913
792,Gardner-Webb,406.0967446626239
640,Jackson State,405.34659513071006
157,Fresno St,405.23487198137343
263,Long Beach St,404.1496208404192
660,Mississippi State,404.0399045470125
368,Delaware St,403.33218308597856
6,Kansas St,403.0508914794218
661,Eastern Washington,403.0062178808593
325,Nevada,402.7378256494654
266,Indiana St,402.3467791171733
312,Marshall,402.0177918585677
795,Idaho State,401.70520637875575
3,ETSU,401.6241096511309
251,American Univ,401.3418475145065
83,WI Milwaukee,401.01008022110426
114,Fordham,400.6905511229333
338,Portland St,400.2699641924008
39,Furman,400.2022685974464
166,Massachusetts,399.6700448863404
47,Mt St Mary's,398.7219453872501
850,Louisiana State-Alexandria,398.69810641866326
782,Georgia State,398.511941231208
225,Tennessee,398.33839252737806
319,Oral Roberts,398.1010127416949
376,N Illinois,397.6238235195936
793,Indiana State,397.3954245432383
397,Nebraska,397.3279242262436
272,UT Arlington,396.8906266777878
1028,Bowie State,396.3403396809392
703,Savannah State,396.01554522377336
978,Saint Martin's,395.77573951597066
927,Dubuque,395.4838857436907
1004,Western Oregon,395.2758596255873
1001,College of Idaho,395.044987302901
984,Hardin-Simmons,394.887983240444
938,Denison,394.7754085636432
19,Navy,394.72643588982055
830,Bowling Green State,394.5711984203086
134,N Colorado,394.5700184435664
179,UNC Asheville,394.47758711795314
212,Florida Intl,394.4715563885488
387,San Francisco,394.3490241861231
1027,Benedictine (AZ),394.227149977703
777,Millsaps,394.1941391084669
756,Pittsburgh-Bradford,394.1621310848723
976,Virginia Wise,394.1574521294178
952,Kentucky Christian,394.1573806958132
1012,Francis Marion,394.14291999040256
785,Massachusetts Institute of Technology,394.1287953482649
259,St Francis PA,394.03363614942464
637,Texas Col,394.0018077016055
1003,Methodist,393.8861677580746
967,Coastal Georgia,393.8258704705004
385,Denver,393.809959357801
973,Hawaii Pacific,393.7406990288995
870,Wentworth,393.682634813666
1021,Ryerson,393.68060491808245
567,Arkansas-FS,393.5403072909721
812,Merchant Marine Academy,393.5220691919557
961,John Brown,393.46957198470574
594,Goshen,393.4620394933893
1023,Bryn Athyn,393.44983498269016
935,Farmingdale State,393.4113892174688
1026,Northern New Mexico,393.40352207948615
1020,Purdue North Central,393.3354070442724
989,Mary Washington,393.3140257374829
940,Maine-Fort Kent,393.1784136669175
928,Tabor College,393.1713532756734
860,Hiram,393.11282312734113
817,West Virginia Tech,393.1068845180877
958,Worcester State,393.0327253048406
559,Trinity IL,392.9892908165338
551,Regis CO,392.9884033560303
875,Marian,392.9356573394472
600,Coast Guard,392.93155259775216
605,Midwest TX St,392.9141385530329
639,Sarah Lawrence,392.9059614688149
953,Dallas Christian,392.90420918660936
618,Cal Maritime,392.8900570152257
778,Loyola (IL),392.8746832036585
623,St Rose,392.8735914273493
864,Molloy,392.8578558303008
678,Lyndon State,392.8500812252202
757,Shenandoah,392.8471976264583
947,Wayne State (NE),392.8344776484898
997,Montana Western,392.8221047679114
598,Lewis & Clark,392.81167351041074
866,Saint Joseph's (IN),392.7839984617047
636,Fisher,392.7436341617475
638,ME Ft Kent,392.74058364738926
950,Silver Lake,392.7388679918366
954,Master's,392.72332190626537
634,Baker KS,392.7054571057819
951,Fort Lewis,392.7022923247979
574,Susquehanna,392.6979638491096
597,Lewis-Clark ID,392.64083169224097
926,East Mennonite,392.6118359392637
606,S Arkansas,392.5834761914508
525,MN Duluth,392.5792857266569
1015,Trevecca Nazarene,392.5741662197627
219,W Carolina,392.57081111430375
496,Clayton St,392.5476238702199
582,Stillman,392.5410634968343
499,Texas A&M Intl,392.5306631190121
930,Thomas More,392.5121771187099
1029,St. Catharine,392.5098431220631
879,Black Hills State,392.4660415335884
1009,Western State,392.4650240874694
946,Cal State Dominguez Hills,392.4579593439208
141,Seattle,392.42943917835936
620,North Alabama,392.4236930078551
963,Arkansas-Fort Smith,392.404789023037
943,Paul Quinn,392.4035246801964
924,Cal State Los Angeles,392.391602631123
485,TX A&M K'ville,392.368153396761
494,Nichols,392.36805600902585
461,S Virginia,392.3680559561936
900,Union (TN),392.363921505828
493,Newman,392.363921505828
476,FL Memorial,392.3638241133692
437,NW Oklahoma St,392.3596938945654
447,WV Tech,392.3596938945654
532,TX Lutheran,392.3517092270743
899,Embry-Riddle Aeronautical University,392.3514319068603
1007,Regis,392.3506063222407
501,Peace,392.34720823886187
583,Washington MD,392.338742059546
993,Fisher College,392.33770580105335
563,MI Dearborn,392.3126426373785
589,Bluffton,392.29666842457607
998,Johnson & Wales,392.2878456746336
666,Northern Michigan,392.2744761247385
959,Henderson State,392.2725847628989
1010,Arizona Christian,392.2621336196052
643,Oregon Tech,392.25711983541015
957,Biola,392.25479043808537
607,Alice Lloyd,392.2364876138023
996,Wisconsin-Superior,392.2229436153394
939,Madonna,392.2031936676568
502,Mt Ida,392.2000515482963
384,OH Dominican,392.1841742594847
432,FDU Madison,392.1841742594847
419,Cal Lutheran,392.1841742594847
416,Bap Bible PA,392.1841742594847
428,Erskine,392.1841742594847
414,McKendree,392.1841742594847
439,Corban,392.1841742594847
865,Dickinson State (ND),392.1841742594847
897,Emmanuel,392.1841742594847
455,Notre Dame CA,392.1799356867292
458,Hawaii Hilo,392.1757015035881
510,Univ of Southwest,392.1678046926017
630,St Joseph's NY,392.1610267568312
586,Wilberforce,392.1561018210323
770,Austin College,392.09118870755344
1017,Boyce,392.0793805304252
633,Tabor,392.0579349922098
628,Lyndon St,392.0455406705427
905,Emporia State,392.0408192976791
1016,Lourdes,392.0211370445333
922,South Dakota School of Mines,392.01983974712255
920,Michigan-Dearborn,392.0176404368223
570,Mitchell,392.0168439534164
902,Siena Heights,392.0142952024751
569,Centenary,392.013238323236
616,Hampden-Sydney,392.0121136340504
456,Simpson CA,392.00847704206046
503,AK Anchorage,392.0002896356304
63,Mississippi Col,392.0
59,TN Temple,392.0
486,Johnson FL,392.0
35,Berry,392.0
457,S Vermont,392.0
454,Missouri S&T,392.0
25,UT Tyler,392.0
1,Randolph Col,392.0
704,Florida National University,392.0
444,Pensacola Chr,392.0
832,Brigham Young-Hawaii,392.0
203,St Francis IL,392.0
205,Austin Col,392.0
213,Florida Col,392.0
822,William Jessup,392.0
811,Campbellsville,392.0
798,Northwest Christian,392.0
765,McMurry,392.0
297,Pace,392.0
749,UC-San Diego,392.0
315,MIT,392.0
318,UC San Diego,392.0
742,University of the Southwest,392.0
333,Bluefield WV,392.0
722,Illinois Tech,392.0
348,Catholic,392.0
698,Chadron State,392.0
350,Nova SE,392.0
377,Aurora,392.0
362,IL Springfield,392.0
73,Brewton-Parker,392.0
201,Wm Carey,392.0
854,Texas-Tyler,392.0
81,Cal St-LA,392.0
375,Earlham,392.0
159,Flagler,392.0
665,Cincinnati Christian,392.0
115,NYIT,392.0
652,San Francisco State,392.0
857,Central State (OH),392.0
135,Black Hills St,392.0
516,Gwynedd-Mercy,391.9960597734522
566,Arlington Bap,391.99156332371865
453,IN S Bend,391.99152295793954
931,Lincoln,391.9857497777463
971,Tampa,391.9607036134453
921,Concordia (OR),391.9519075091399
1030,York (NE),391.9474879347173
907,SUNY-Oneonta,391.9213179153776
974,Wesley,391.9122889913521
859,Fairleigh Dickinson-Florham,391.9061668909684
873,Westminster,391.89246257017663
869,Colorado Christian,391.87662885345264
1018,Point Loma Nazarene,391.8740441282429
918,Chestnut Hill,391.86741466405886
123,McNeese St,391.8560195964891
531,Bethel TN,391.8557908496351
876,Kenyon,391.8497019043775
515,Olivet Naz,391.8404785723639
1019,Cal State East Bay,391.8400947018096
572,Northwest WA,391.8377897321317
627,Alfred St,391.8375560467327
512,Brevard,391.8362384379047
615,Cameron,391.8351171081704
495,Chadron St,391.8326743495852
484,Trinity Chr,391.8325769446556
544,MT-Great Falls,391.8287522894189
481,Ohio Mid-Western,391.8284376280009
571,Mt Vernon Naz,391.8274018482181
846,William Jewell,391.8272150111334
524,Pac Lutheran,391.8244885379377
851,Pacific Lutheran,391.82247426150695
507,Dallas Chr,391.8199690120624
471,Palm Beach Atl,391.8159232831798
423,Young Harris,391.8158257405153
429,Newbury,391.8158257405153
842,George Fox,391.8158257405153
893,Mobile,391.8158257405153
430,Warner,391.8158257405153
418,Presentation,391.8158257405153
449,College of Faith,391.8158257405153
440,Thomas ME,391.8158257405153
847,Saint Mary's (MN),391.8158257405153
436,Mayville St,391.8158257405153
405,Berea,391.8158257405153
425,IU Kokomo,391.8158257405153
625,NM Highlands,391.8128905283185
991,Ursinus,391.81236554277785
514,Missouri Val,391.81188870414513
478,Transylvania,391.8117867363796
491,Merchant Marine,391.8075484760201
874,Mount Saint Vincent,391.805114090673
561,Iowa Wesleyan,391.7993926787444
547,Belhaven MS,391.79296956328295
858,Texas Wesleyan,391.7893265612436
849,Texas College,391.7777900228932
923,Mt. St. Joseph,391.74837370805176
614,Anderson IN,391.7087459387917
629,MT Tech,391.699077108782
981,Geneva,391.6818429449178
901,Texas A&M-Kingsville,391.6806848469241
585,Case Western,391.679819195141
530,Mid-Atlantic Chr,391.676599277005
883,Mississippi College,391.66805560391936
990,New Hope Christian,391.662963195675
884,Cal State Monterey Bay,391.661666481818
977,Le Tourneau,391.6591350065801
986,Illinois-Springfield,391.651478936369
508,Greenville,391.64461577742816
513,Concordia SP,391.6434573017824
554,Limestone,391.64066019225606
434,Indiana NW,391.6403061054346
463,Hartwick,391.6403061054346
483,The Master's,391.6403061054346
949,Mercy,391.6383519971612
442,Hannibal-Lagr,391.631846603239
474,Old Westbury,391.631846603239
475,Keystone,391.631846603239
885,Grace Bible,391.6292665741338
489,Hood,391.6275197770587
509,Wm Jewell,391.6247007808871
1011,Bridgewater (VA),391.6232448538629
979,Columbia International,391.5826747908381
1025,St. Ambrose,391.5767872685018
1008,Cedarville,391.57023358789405
580,CS Dom. Hills,391.55309352144576
987,Northwest Indian College,391.55085152478506
622,Cheyney St,391.5061692349829
956,Angelo State,391.50528927884056
519,PSU Mont Alto,391.5015450585733
504,PSU-Harrisburg,391.5012968360823
599,Haskell,391.4998329435224
539,Mid Georgia,391.4995191492411
584,Dickinson St ND,391.4809866523101
913,Minnesota-Duluth,391.4728980710614
575,King TN,391.469818115787
521,J&W RI,391.4690842793302
500,St Xavier IL,391.4650957905235
576,Truman St,391.464652334518
1006,St. Andrews,391.4325693997124
1022,Pine Manor,391.42078323445867
969,Arkansas-Monticello,391.386638223976
980,Ohio Dominican,391.3765460708792
919,Penn State-Harrisburg,391.37651233999
612,St Catharine,391.37193834084087
602,R Morris Spfd,391.361619473312
609,Wentworth Tech,391.3576897286228
911,Linfield,391.35740950531294
933,William Woods,391.3524990951551
904,Medgar Evers,391.3514496736071
568,Mt St Vincent,391.3478749681595
972,Arlington Baptist,391.3342203591807
535,S Dakota Tech,391.3303077483334
734,Seton Hill,391.3271444367661
621,Rhodes,391.3191295868453
542,Loyola NO,391.3140463943936
581,St Thomas TX,391.30728338334086
548,Selma AL,391.3051716751732
523,Goldey Beacom,391.302088461284
527,MT Western,391.2860434991139
964,Utica,391.2801819370837
608,Capital,391.2006349175461
992,Missouri Valley,391.1991773064058
934,Cincinnati-Clermont,391.1521420140806
603,Northwest Chr,391.1481893311421
962,York (PA),391.1372594872177
985,Bluefield (WV),391.1069811356647
591,PSU-Beaver,391.1021779453225
853,Texas State,391.0467182509743
1005,Southeastern Oklahoma,391.0409871240429
557,Morrisville St,390.9887208374432
965,Cumberland,390.9345857389477
596,Simpson IA,390.9094719642105
1000,Widener,390.886995015666
896,Alcorn State,390.8506736884079
863,La Roche,390.8053198660338
999,Purdue Calumet,390.7870327050413
1013,Lees-McRae,390.78109051993886
592,St Joseph's IN,390.6741426717455
982,East Central,390.66481357025447
892,Pensacola Christian,390.64628687056313
759,Randolph,390.5944834068047
932,Alaska-Anchorage,390.5853615807045
914,Notre Dame (CA),390.5815244390119
877,Queens (NY),390.5737038196533
968,Williams Baptist,390.5719116886422
929,Gallaudet,390.5569938415512
909,Kentucky State,390.4822296422199
1014,Westminster (MO),390.4778619717323
804,North Carolina-Greensboro,390.4648955705059
658,Rutgers-Newark,390.4564311785614
936,Staten Island,390.4221057336707
739,Trinity (FL),390.4054833619616
903,Florida College,390.1613806618733
906,Bob Jones University,390.1097049608192
1024,Cheyney,389.98878090088
983,Albany State (GA),389.9393489912184
945,Waldorf,389.9014656341323
674,Minnesota-Morris,389.87362851840913
780,Loyola Marymount,389.8145210416846
758,Covenant,389.736432959423
1002,Cairn,389.7356373432632
862,Long Island University,389.4606118896511
988,Maryville (MO),389.2822254668753
332,Duquesne,389.1167963973252
129,South Dakota,388.9935538925797
730,Johnson University,388.6645359535697
894,Trinity Christian,388.30596672651166
944,Selma University,388.1973349069991
173,Rider,388.15267797803176
829,St. Francis (NY),387.7091451824201
960,Tennessee Wesleyan,387.52036162144327
655,Saint Peter's,386.75186362361086
910,Carroll,386.5837107923037
912,Louisiana State-Shreveport,386.5462651812115
275,St Peter's,386.40317240554873
587,Concordia MI,386.3868171105932
852,New Mexico Highlands,386.3125428946408
549,Ouachita,386.27272845817663
276,Detroit,386.1158388269314
975,Judson,386.1088162477677
356,Manhattan,386.0472689622874
725,Eastern Kentucky,386.0369527372613
367,Austin Peay,385.8017894536963
40,UT San Antonio,385.68590174576326
805,Hawaii-Hilo,385.6249124671225
845,North Carolina Wesleyan,385.59660278766063
590,Arkansas Tech,385.5170562756829
593,Coker,385.47336933051633
790,Texas Lutheran,385.378058322544
601,Northland,385.2497278167099
487,Thomas Aquinas,385.0623672269773
994,Rio Grande,385.0137433610722
784,Georgia Southern,384.9787045985756
420,Adams St,384.9182708653777
139,Eastern Oregon,384.8886885114562
886,Indiana-Northwest,384.8842470493603
240,Elon,384.86360289960106
688,Bristol University,384.7808742114122
506,Emerson,384.7526074609022
898,Trinity International (IL),384.74291160661966
207,Ohio Valley,384.7261928720653
925,Roosevelt,384.7180902827111
404,Oberlin,384.6960244573239
89,Chapman,384.69402924735215
390,Florida National,384.6924840719902
955,Sul Ross State,384.5785237123147
632,Rowan,384.5751215954609
151,Concordia OR,384.5552120436303
445,Western St CO,384.5522368421575
937,Multnomah,384.49345968638215
610,Quincy,384.48979619113686
472,Eckerd,384.4462924777528
446,Willamette,384.43057874721
541,Wheelock,384.4146621110318
562,NW Nazarene,384.410567150731
452,Avila,384.3758151324387
426,Franklin Pierce,384.37258249791023
105,Piedmont Bap,384.368153396761
191,Alma,384.368153396761
293,Chowan,384.3594409176437
163,Manchester,384.347869329059
43,Wayland,384.3469207506078
552,Urbana,384.3453343889162
871,Adams State,384.33521913583127
712,Our Lady of the Lake,384.3212158282852
534,CSU East Bay,384.30745673181474
482,Cin Clermont,384.2332840107836
448,Kentucky Chr,384.2161616561852
435,Malone,384.2018834919031
408,Trevecca Naz,384.1926466020127
450,Johnson TN,384.1924342101463
13,Pfeiffer,384.1841742594847
279,Averett,384.1841742594847
479,Southern N.O.,384.1838882506377
473,VA-Lynchburg,384.16925592253057
451,UVA-Wise,384.1146836621164
826,Central Baptist,384.1071172388595
550,Thiel,384.00983814441634
424,MN Crookston,384.0087538555585
358,Trinity FL,384.0
69,Hillsdale Bap,384.0
459,Colorado Chr,383.9875744351809
17,Auburn M'gomery,383.9155239207032
716,Kean,383.8865381238917
573,Central Bap,383.8711537585115
431,Tiffin,383.8673119127696
329,S Francisco St,383.8200665091621
468,Bluefield VA,383.7758537392239
888,Centenary (LA),383.7636608702492
783,Middle Georgia State,383.7424139679276
995,Life Pacific,383.6955626659587
433,Cincinnati Chr,383.5988186023195
966,North Greenville,383.582455969066
890,Goldey-Beacom,383.5795050651088
488,Miles,383.54014993782687
517,Langston,383.5224346489484
61,Our Lady Lake,383.4523970149072
565,N New Mexico,383.3980225115846
891,Belmont Abbey,383.2887354798
631,Albion,383.1958358496789
505,Wayne St NE,383.18010958361566
546,Vanguard,383.1643367437658
855,Voorhees,383.07858571131874
604,Judson IL,383.0614723869456
872,St. Thomas (TX),382.8916319796572
733,Simpson,382.7615840746028
916,St. Edward's,382.7357925214222
861,Florida Memorial,382.52146464849056
161,NC Wesleyan,382.4181260624061
880,Valley City State,382.337937510545
109,Bethesda,382.1383314859655
119,Washington St,381.8447748946877
66,Edwardsville,381.7141772211998
635,Paine,381.455874626764
794,Montana State,381.4480021835822
617,La Verne,381.35477122273727
317,UC Riverside,381.3336535621799
326,Cal Poly SLO,381.1332483866686
396,Miami OH,381.0109243648731
230,Fairfield,380.8908117841227
346,Appalachian St,380.7483542531392
838,Baptist Bible (PA),380.2906956051201
389,Boston Univ,379.68674053900594
882,Indiana-Kokomo,379.3991290044166
833,Mid-Atlantic Christian,379.3111747999151
55,Edward Waters,378.6377910783352
867,Washington Adventist,378.2164140827331
791,Eastern Illinois,378.0202003107714
199,Carroll MT,377.6364973282172
33,SE Missouri St,377.60396452905246
578,Ferrum,377.5158033803363
526,Marygrove,377.4206601620274
626,Daniel Webster,377.3820311435327
588,Truett-McConnell,377.38124923764633
9,Rockhurst,377.28124031659627
253,Barber-Scotia,377.2234285257891
641,Missouri State,377.1343395757266
492,Catawba,377.016153538308
689,Miami (OH),376.88890364191366
460,Walla Walla,376.8346903876388
543,Menlo,376.81997594305096
29,N Kentucky,376.81434394150045
77,Houston Bap,376.7935313229002
564,Tusculum,376.7699914195434
611,Ecclesia,376.7048611516385
373,Hillsdale,376.6192790640773
399,Aquinas,376.5442789378778
743,Sacramento State,376.3947366801935
470,Bob Jones,376.37667804734366
441,Columbia Intl,376.352357380116
540,Crowley's Ridge,376.2969025295067
545,Thomas GA,376.2756746729153
520,Fort Valley St,376.2348365203409
381,Goucher,376.0738392733938
466,Fisk,376.059456820712
537,St Edward's,376.0160515750047
533,Schreiner,376.00979035973495
427,Lyon,376.0083816447785
915,Rochester (MI),375.94019844571625
227,Ark Monticello,375.9189526978078
11,Greensboro,375.9000069873386
477,Jarvis Chr,375.7968671174037
107,CS Bakersfield,375.5591776857363
480,Oakwood,374.9140524751093
706,Auburn Montgomery,374.49640089678434
761,Louisiana College,374.3716713104908
824,Western Michigan,374.2455297078173
536,Florida Tech,374.1217948608413
409,Ark Little Rock,373.9280671009792
848,Fort Valley State,373.8152861856884
311,St Joseph's PA,373.6962030253076
841,Hannibal-LaGrange,373.6581173442376
948,Bethesda University (CA),373.5216322835514
970,Blue Mountain College,373.48537990646895
140,Texas St,373.32201031144086
656,American,373.3080515172445
786,Portland State,373.1898982761196
808,Alabama State,373.1173958001019
659,Jarvis Christian,372.7035569725197
751,Montreat,372.64074749950674
395,Charlotte,372.1209316549422
133,Weber St,371.53693901700296
889,Thomas University,370.907914498915
22,Missouri KC,370.4191379130567
371,Colgate,370.3717664152103
218,Mississippi St,370.1916508876035
277,Rochester MI,370.0673636754518
344,North Dakota,369.3968871110274
467,Brescia,369.2775298299997
410,Eureka,369.1721279007545
511,Warren Wilson,368.8620904786894
556,Montreat And,368.7363693214257
577,Milligan,368.6457404211619
465,J&W NC,368.62831581987865
522,Ave Maria,368.55184092970063
71,Louisiana Col,368.4113172785573
